service,pack_dir,product_id,dest_rel,state,bytes,sha256,md5,retrieved_utc,url,endpoint,query,license,truncated,extra_json,note
mast,mast,jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits,jwst_sample/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits,drive_only,,2ce194b16cfe0701a195068a2158e8be1c50d1971f6e8ba683f5dbb4b6f7ecac,,2026-09-23T18:55:38Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AJWST/product/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:JWST/product/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""SMACS 0723"", ""SMACS J0723.3-7327""], ""obs_collection"": ""JWST"", ""pick"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""SMACS 0723"", ""resolved_ra_dec"": [110.8054, -73.457]}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:JWST/product/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits"", ""dataproduct_type"": ""spectrum"", ""dest_rel"": ""jwst_sample/jw02736-o003_t001_niriss_f115w-gr150c_c1d.fits"", ""filters"": ""GR150C;F115W"", ""instrument_name"": ""NIRISS/WFSS"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""JWST"", ""obs_id"": ""jw02736-o003_t001_niriss_f115w-gr150c"", ""pick_rule"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""project"": ""JWST"", ""proposal_id"": ""2736"", ""provenance_name"": ""CALJWST"", ""state"": ""drive_only"", ""t_exptime"": 343.578, ""t_max"": 59747.410928125, ""t_min"": 59747.37206508102, ""target_name"": ""SMACS-J0723.3-7327""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,jw02736003001_02104_00001_nis_x1d.fits,jwst_sample/jw02736003001_02104_00001_nis_x1d.fits,drive_only,,cabfa7f02dce40bf5d4d5d333ceb12d650ba78fc3d4faeddc086f02716d5101d,,2026-09-23T18:56:08Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AJWST/product/jw02736003001_02104_00001_nis_x1d.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:JWST/product/jw02736003001_02104_00001_nis_x1d.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""SMACS 0723"", ""SMACS J0723.3-7327""], ""obs_collection"": ""JWST"", ""pick"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""SMACS 0723"", ""resolved_ra_dec"": [110.8054, -73.457]}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:JWST/product/jw02736003001_02104_00001_nis_x1d.fits"", ""dataproduct_type"": ""spectrum"", ""dest_rel"": ""jwst_sample/jw02736003001_02104_00001_nis_x1d.fits"", ""filters"": ""GR150C;F115W"", ""instrument_name"": ""NIRISS/WFSS"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""JWST"", ""obs_id"": ""jw02736-o003_t001_niriss_f115w-gr150c"", ""pick_rule"": ""smallest 2 fits product(s) <= 45000000 bytes, earliest obs_id first"", ""project"": ""JWST"", ""proposal_id"": ""2736"", ""provenance_name"": ""CALJWST"", ""state"": ""drive_only"", ""t_exptime"": 343.578, ""t_max"": 59747.410928125, ""t_min"": 59747.37206508102, ""target_name"": ""SMACS-J0723.3-7327""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,oc2k45010_asn.fits,hst_sample/oc2k45010_asn.fits,drive_only,,eb173b8abe9b05f00c9641977e42b036e8eacf8979a7789d7008384ae24e874d,,2026-09-23T18:57:20Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AHST/product/oc2k45010_asn.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:HST/product/oc2k45010_asn.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""M42"", ""Orion Nebula""], ""obs_collection"": ""HST"", ""pick"": ""smallest 2 fits product(s) <= 25000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""M42"", ""resolved_ra_dec"": [83.8201, -5.3876]}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:HST/product/oc2k45010_asn.fits"", ""dataproduct_type"": ""spectrum"", ""dest_rel"": ""hst_sample/oc2k45010_asn.fits"", ""filters"": ""G430L"", ""instrument_name"": ""STIS"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""HST"", ""obs_id"": ""hst_hasp_12995_stis_jw347_oc2k"", ""pick_rule"": ""smallest 2 fits product(s) <= 25000000 bytes, earliest obs_id first"", ""project"": ""HASP"", ""proposal_id"": ""12995"", ""provenance_name"": ""HASP"", ""state"": ""drive_only"", ""t_exptime"": 200.0, ""t_max"": 56313.79895833333, ""t_min"": 56313.79613425926, ""target_name"": ""JW347""}",uploaded+verified previously; local copy removed (Drive hosts it)
mast,mast,oc2k45gpj_epc.fits,hst_sample/oc2k45gpj_epc.fits,drive_only,,1ff8c5a636431c84bceffbf172fd7a717932aaa45521c4f0ecd411ad7c1d3825,,2026-09-23T18:57:22Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3AHST/product/oc2k45gpj_epc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:HST/product/oc2k45gpj_epc.fits),"{""dataproduct_type"": ""spectrum"", ""interface"": ""astroquery.mast Observations.query_criteria + get_product_list(+filter size pick)"", ""name_probe_candidates"": [""M42"", ""Orion Nebula""], ""obs_collection"": ""HST"", ""pick"": ""smallest 2 fits product(s) <= 25000000 bytes, earliest obs_id first"", ""radius_deg"": 0.05, ""resolved_name"": ""M42"", ""resolved_ra_dec"": [83.8201, -5.3876]}",public archive data (NASA; see mast.stsci.edu for terms),,"{""dataURI"": ""mast:HST/product/oc2k45gpj_epc.fits"", ""dataproduct_type"": ""spectrum"", ""dest_rel"": ""hst_sample/oc2k45gpj_epc.fits"", ""filters"": ""G430L"", ""instrument_name"": ""STIS"", ""local_deleted_utc"": ""2026-09-23T20:58:54Z"", ""obs_collection"": ""HST"", ""obs_id"": ""hst_hasp_12995_stis_jw347_oc2k"", ""pick_rule"": ""smallest 2 fits product(s) <= 25000000 bytes, earliest obs_id first"", ""project"": ""HASP"", ""proposal_id"": ""12995"", ""provenance_name"": ""HASP"", ""state"": ""drive_only"", ""t_exptime"": 200.0, ""t_max"": 56313.79895833333, ""t_min"": 56313.79613425926, ""target_name"": ""JW347""}",uploaded+verified previously; local copy removed (Drive hosts it)
gaia,gaia,tap_schema_gaiadr3_tables,tap_schema_gaiadr3_tables.csv,drive_only,65842,050c5f0a3e2cd3b2e969855044fd30d512adc5e8c50a434b64ded2ba92ad3edb,8ec51c99e5897ec5f263d3d6320ccc3a,2026-09-24T01:14:48Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 200 table_name, description FROM tap_schema.tables WHERE schema_name='gaiadr3'",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 2, ""note"": ""schema state of gaiadr3 at retrieval date"", ""nrows"": 91, ""route"": ""sync"", ""status"": ""HTTP 200; 66089 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_Pleiades_r0d5,gaia_source/cone_Pleiades_r0d5_top100k.csv,drive_only,1978732,c2f46256fa46893ac4205b2e7483b30ea1e40383d8ac6095f923122fa3045786,f4b33e538f0c25f4e6bbed5c5a439c3e,2026-09-24T01:15:00Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 100000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 56.600833, 24.113889, 0.5))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 6479, ""route"": ""sync"", ""status"": ""HTTP 200; 1972243 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_M44_r0d5,gaia_source/cone_M44_r0d5_top100k.csv,drive_only,1395768,952a6eaf009626d3f1aef2e5d6f85c0fcbe674bee2deb25a1f848dd1a42094ef,b93460bbfceb4bf1095b9bd629db5943,2026-09-24T01:15:10Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 100000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 130.054167, 19.621111, 0.5))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 4560, ""route"": ""sync"", ""status"": ""HTTP 200; 1391208 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_NGC_5139_r0d5,gaia_source/cone_NGC_5139_r0d5_top100k.csv,drive_only,29576053,5f70ddcdb35088adbe24d5b57e8e22820824ce7c9da3b70e828415911406bc3d,79544a8351bd612ce42e82971f9bf68b,2026-09-24T01:16:15Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 100000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 201.697000, -47.479472, 0.5))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 100000, ""route"": ""sync"", ""status"": ""HTTP 200; 29475872 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_Pleiades_r1d0,gaia_source/cone_Pleiades_r1d0_top200k.csv,drive_only,8254154,bf9c84a5b53fa446bcc66fcea40cbab43a521f0b5582cbd9f6844e2c12f66910,d83b7c876c6216c33883cd895534f5df,2026-09-24T01:16:38Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 200000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 56.600833, 24.113889, 1.0))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 27078, ""route"": ""sync"", ""status"": ""HTTP 200; 8227030 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_M44_r1d0,gaia_source/cone_M44_r1d0_top200k.csv,drive_only,5476208,d25780b75f90ac713dc983509b5ea2f7eb8af7868045338bc9682b3b73090039,bc65c18c98f193b11a9c68ad14081aa3,2026-09-24T01:16:51Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 200000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 130.054167, 19.621111, 1.0))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 17975, ""route"": ""sync"", ""status"": ""HTTP 200; 5458227 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,gaia_source_cone_NGC_5139_r1d0,gaia_source/cone_NGC_5139_r1d0_top200k.csv,drive_only,58046990,b4675e20da02fe6aff2b9badc991c7c7bd98025181e378cb0af40ad51bcdc2ce,37c78e47b76521702445f29aebc3841f,2026-09-24T01:18:34Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),"SELECT TOP 200000 source_id, ra, ra_error, dec, dec_error, parallax, parallax_error, parallax_over_error, pm, pmra, pmra_error, pmdec, pmdec_error, radial_velocity, radial_velocity_error, phot_g_mean_mag, phot_g_mean_flux_over_error, phot_bp_mean_mag, phot_rp_mean_mag, bp_rp, ruwe, astrometric_params_solved, visibility_periods_used, astrometric_chi2_al, astrometric_n_good_obs_al, phot_g_n_obs, ecl_lon, ecl_lat, has_xp_continuous, has_rvs FROM gaiadr3.gaia_source WHERE 1 = CONTAINS(POINT('ICRS', ra, dec), CIRCLE('ICRS', 201.697000, -47.479472, 1.0))",ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 30, ""nrows"": 200000, ""route"": ""sync"", ""status"": ""HTTP 200; 57846713 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:34Z
gaia,gaia,nss_two_body_orbit_top100k,nss/nss_two_body_orbit_top100k.csv,drive_only,68560723,69317c45fc77c88dfb47d2cbd60b1c5c8e82f04d00982d08c5a6afaa9f8bf58c,d74c00428bd329ac8d121692828eb409,2026-09-24T01:20:36Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 100000 * FROM gaiadr3.nss_two_body_orbit,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 77, ""nrows"": 64328, ""route"": ""sync"", ""status"": ""HTTP 200; 68462434 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
gaia,gaia,nss_acceleration_astro_top100k,nss/nss_acceleration_astro_top100k.csv,drive_only,64885382,efa06393e67bf0a5f59c718bfc2c586eb40ddb9d5aea54319f5483b8e37f935e,79ba8a8e1b86fb541dfa57fa43e114f0,2026-09-24T01:22:40Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 100000 * FROM gaiadr3.nss_acceleration_astro,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 29, ""nrows"": 100000, ""route"": ""sync"", ""status"": ""HTTP 200; 64785254 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
gaia,gaia,vari_rrlyrae_top50k,vari/vari_rrlyrae_top50k.csv,drive_only,69586876,ba5a6af86fa619106b0228a575b97cdfe7a193f127acafe706b7ecac468bcdb4,eeba32ceae9947ee18b3fbb581e90430,2026-09-24T01:24:38Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 50000 * FROM gaiadr3.vari_rrlyrae,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 78, ""nrows"": 45417, ""route"": ""sync"", ""status"": ""HTTP 200; 69330794 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
gaia,gaia,vari_eclipsing_binary_top50k,vari/vari_eclipsing_binary_top50k.csv,drive_only,21240074,0470c4a51157dcf841382c39038717d0680f158d66bb22081199fa8645022e80,7f90dfcca338105e1ca75a4b18e0c624,2026-09-24T01:25:18Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 50000 * FROM gaiadr3.vari_eclipsing_binary,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 39, ""nrows"": 50000, ""route"": ""sync"", ""status"": ""HTTP 200; 21115116 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
gaia,gaia,vari_summary_top10k,vari/vari_summary_top10k.csv,drive_only,6671445,2ffda41dd5113a1b317c053dbd2dd96e3c6f8c6c6635516c118288748bdafc5c,4804774abdcead7f7b656693974dad52,2026-09-24T01:25:34Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 10000 * FROM gaiadr3.vari_summary,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 68, ""nrows"": 10000, ""route"": ""sync"", ""status"": ""HTTP 200; 6661387 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
gaia,gaia,xp_summary_top5000,xp/xp_summary_top5000.csv,drive_only,679423,c6e12c562eded7501f999d0197f87277cc3bf22cb981adbc83c18506d0be17fb,bb0fb8a7ff190c09dd9ae243fb347535,2026-09-24T01:25:42Z,Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),Gaia DR3 TAP+ via astroquery.gaia (server https://gea.esac.esa.int/tap-server/tap),SELECT TOP 5000 * FROM gaiadr3.xp_summary,ESA Gaia DR3 archive data; archive terms apply (license recorded after live verification),,"{""format"": ""TAP VOTable bytes -> astropy Table -> ascii.csv"", ""ncols"": 20, ""nrows"": 5000, ""route"": ""sync"", ""status"": ""HTTP 200; 674422 bytes""}",verified_md5@cygnus:Cygnus/data/tier1/02_gaia; local_deleted@2026-09-24T02:10:35Z
skyview,skyview,skyview_survey_list,skyview_survey_list.txt,drive_only,3268,169eabac6bf40bd346891088506dd579f39dba769acadbfc245b0b9e96abc8a8,b3eb5d4956347f80be15375d95da299b,2026-09-23T19:53:56Z,astroquery.skyview SkyView.survey_dict,astroquery.skyview SkyView.survey_dict,surveys available at SkyView on the retrieval date; selection below records exact chosen names,,,"{""n_surveys"": 226}",verified_md5@cygnus:Cygnus/data/tier1/03_skyview; local_deleted@2026-09-23T21:00:35Z
skyview,skyview,skyview_Pleiades_DSS2_Blue_0,cutouts/skyview_Pleiades_DSS2_Blue_0.fits,drive_only,7853760,497eff31e5862cc60ce04660796d3db904c639635a1470904184c73eb20bce38,647874831324fd6e34e06b940bf942b4,2026-09-23T19:54:01Z,"astroquery.skyview SkyView.get_images (position=56.600833 24.113889, survey='DSS2 Blue', pixels=1400x1400, size=0.5deg)",astroquery.skyview SkyView.get_images,"{""field"": ""Pleiades"", ""pixels"": [1400, 1400], ""position_degrees"": ""56.600833 24.113889"", ""survey_list_used"": true, ""survey_requested"": ""DSS2 Blue""}",survey data redistributed via NASA SkyView; per-survey terms apply,,"{""cdelt1"": -0.0002777777, ""cdelt2"": 0.0002777777, ""crval1"": 56.6008, ""crval2"": 24.1139, ""naxis1"": 1400, ""naxis2"": 1400, ""wcs_note"": ""actual pixel grid comes from the returned FITS header""}",verified_md5@cygnus:Cygnus/data/tier1/03_skyview; local_deleted@2026-09-23T21:00:35Z
skyview,skyview,skyview_Pleiades_2MASS_K_0,cutouts/skyview_Pleiades_2MASS_K_0.fits,drive_only,7856640,bc7b8808d384f3c64f9ef1708b67a1ed6242567c8f0b2c9afa9a3fdfd6c563cc,e1546db9083618ca0db82dbd7f4cd643,2026-09-23T19:54:04Z,"astroquery.skyview SkyView.get_images (position=56.600833 24.113889, survey='2MASS-K', pixels=1400x1400, size=0.5deg)",astroquery.skyview SkyView.get_images,"{""field"": ""Pleiades"", ""pixels"": [1400, 1400], ""position_degrees"": ""56.600833 24.113889"", ""survey_list_used"": true, ""survey_requested"": ""2MASS-K""}",survey data redistributed via NASA SkyView; per-survey terms apply,,"{""cdelt1"": -0.0002777777, ""cdelt2"": 0.0002777777, ""crval1"": 56.6008, ""crval2"": 24.1139, ""naxis1"": 1400, ""naxis2"": 1400, ""wcs_note"": ""actual pixel grid comes from the returned FITS header""}",verified_md5@cygnus:Cygnus/data/tier1/03_skyview; local_deleted@2026-09-23T21:00:35Z
skyview,skyview,skyview_Pleiades_WISE_12,,failed,,,,2026-09-23T19:54:08Z,astroquery.skyview get_images,astroquery.skyview SkyView.get_images,"{""field"": ""Pleiades"", ""position"": ""56.600833 24.113889"", ""survey"": ""WISE 12""}",,,{},error: HTTPError: HTTP Error 404: Not Found
skyview,skyview,skyview_Pleiades_GALEX_NUV,,failed,,,,2026-09-23T19:54:10Z,astroquery.skyview get_images,astroquery.skyview SkyView.get_images,"{""field"": ""Pleiades"", ""position"": ""56.600833 24.113889"", ""survey"": ""GALEX Near UV""}",,,{},error: HTTPError: HTTP Error 404: Not Found
skyview,skyview,skyview_Pleiades_SDSS_g,,failed,,,,2026-09-23T19:54:12Z,astroquery.skyview get_images,astroquery.skyview SkyView.get_images,"{""field"": ""Pleiades"", ""position"": ""56.600833 24.113889"", ""survey"": ""SDSSg""}",,,{},error: HTTPError: HTTP Error 404: Not Found
skyview,skyview,skyview_M44_DSS2_Blue_0,cutouts/skyview_M44_DSS2_Blue_0.fits,drive_only,7853760,2a394738a064773138df92daa64981130e5b045ca7638e425aed98013f692636,bb98dce290571ab9d0be9f6a9e4edefc,2026-09-23T19:54:13Z,"astroquery.skyview SkyView.get_images (position=130.054167 19.621111, survey='DSS2 Blue', pixels=1400x1400, size=0.5deg)",astroquery.skyview SkyView.get_images,"{""field"": ""M44"", ""pixels"": [1400, 1400], ""position_degrees"": ""130.054167 19.621111"", ""survey_list_used"": true, ""survey_requested"": ""DSS2 Blue""}",survey data redistributed via NASA SkyView; per-survey terms apply,,"{""cdelt1"": -0.0002777777, ""cdelt2"": 0.0002777777, ""crval1"": 130.054, ""crval2"": 19.6211, ""naxis1"": 1400, ""naxis2"": 1400, ""wcs_note"": ""actual pixel grid comes from the returned FITS header""}",verified_md5@cygnus:Cygnus/data/tier1/03_skyview; local_deleted@2026-09-23T21:00:35Z
skyview,skyview,skyview_M44_2MASS_K_0,cutouts/skyview_M44_2MASS_K_0.fits,drive_only,7856640,866c7d8c27d881b7feafe4c9c42a0618ac2b5518223e89d5fa4851329d675c5e,8c1bdc15b58ce8f7390c154b8acd1e63,2026-09-23T19:54:14Z,"astroquery.skyview SkyView.get_images (position=130.054167 19.621111, survey='2MASS-K', pixels=1400x1400, size=0.5deg)",astroquery.skyview SkyView.get_images,"{""field"": ""M44"", ""pixels"": [1400, 1400], ""position_degrees"": ""130.054167 19.621111"", ""survey_list_used"": true, ""survey_requested"": ""2MASS-K""}",survey data redistributed via NASA SkyView; per-survey terms apply,,"{""cdelt1"": -0.0002777777, ""cdelt2"": 0.0002777777, ""crval1"": 130.054, ""crval2"": 19.6211, ""naxis1"": 1400, ""naxis2"": 1400, ""wcs_note"": ""actual pixel grid comes from the returned FITS header""}",verified_md5@cygnus:Cygnus/data/tier1/03_skyview; local_deleted@2026-09-23T21:00:35Z
skyview,skyview,skyview_M44_WISE_12,,failed,,,,2026-09-23T19:54:16Z,astroquery.skyview get_images,astroquery.skyview SkyView.get_images,"{""field"": ""M44"", ""position"": ""130.054167 19.621111"", ""survey"": ""WISE 12""}",,,{},error: HTTPError: HTTP Error 404: Not Found
