TIME_stored,BJD_like,QUALITY,SAP_FLUX,PDCSAP_FLUX,SAP_frac_resid_2d,PDCSAP_frac_resid_2d
2.478673577944361114e+03,2.459478673577944282e+06,0.000000000000000000e+00,4.876853027343750000e+03,5.981465820312500000e+03,-1.300418236128697558e-04,-5.383204532400931441e-04
2.478674966970239893e+03,2.459478674966970459e+06,0.000000000000000000e+00,4.870944335937500000e+03,5.975263183593750000e+03,-1.341462999547293755e-03,-1.574738264320418857e-03
2.478676355996061375e+03,2.459478676355996169e+06,0.000000000000000000e+00,4.879339355468750000e+03,5.989282226562500000e+03,3.797141162151795868e-04,7.677471150331349747e-04
2.478677745021941064e+03,2.459478677745021880e+06,0.000000000000000000e+00,4.871943847656250000e+03,5.975658691406250000e+03,-1.123439940662551706e-03,-1.504333955284598012e-03
2.478679134047761636e+03,2.459478679134047590e+06,0.000000000000000000e+00,4.870293945312500000e+03,5.981504394531250000e+03,-1.474808426069507128e-03,-5.318749673646205878e-04
2.478680523073583117e+03,2.459478680523073766e+06,0.000000000000000000e+00,4.897061523437500000e+03,6.006572265625000000e+03,4.026343875735749478e-03,3.661133397086846486e-03
2.478681912099461897e+03,2.459478681912099477e+06,0.000000000000000000e+00,4.896613281250000000e+03,6.015283203125000000e+03,3.934442444125663130e-03,5.116677260969870744e-03
2.478683301125283378e+03,2.459478683301125187e+06,0.000000000000000000e+00,4.877917480468750000e+03,5.983593261718750000e+03,1.013118178534444525e-04,-1.785162541578788620e-04
2.478684690151103950e+03,2.459478684690150898e+06,0.000000000000000000e+00,4.883823242187500000e+03,5.989537109375000000e+03,1.312148217988085008e-03,8.146639843538139303e-04
2.478686079176925432e+03,2.459478686079177074e+06,0.000000000000000000e+00,4.895401855468750000e+03,6.005086914062500000e+03,3.686068313597745671e-03,3.412940323435975642e-03
2.478687468202804212e+03,2.459478687468202785e+06,0.000000000000000000e+00,4.871873535156250000e+03,5.976132324218750000e+03,-1.145555528859643069e-03,-1.425192837125055512e-03
2.478688857228625238e+03,2.459478688857228495e+06,0.000000000000000000e+00,4.873927734375000000e+03,5.977835449218750000e+03,-7.297959154253241820e-04,-1.144930421387968522e-03
2.478690246254446265e+03,2.459478690246254671e+06,0.000000000000000000e+00,4.891437988281250000e+03,6.001748046875000000e+03,2.860219355228732496e-03,2.850699702365400157e-03
2.478691635280266382e+03,2.459478691635280382e+06,0.000000000000000000e+00,4.870350585937500000e+03,5.976748046875000000e+03,-1.457797746329925204e-03,-1.322309383517628056e-03
2.478693024306145617e+03,2.459478693024306092e+06,0.000000000000000000e+00,4.894033203125000000e+03,6.003384765625000000e+03,3.405458604661903976e-03,3.130076869805709094e-03
2.478694413331967098e+03,2.459478694413331803e+06,0.000000000000000000e+00,4.882113281250000000e+03,5.992183105468750000e+03,9.615612751794344604e-04,1.258345729408194558e-03
2.478695802357788580e+03,2.459478695802357979e+06,0.000000000000000000e+00,4.874095214843750000e+03,5.979916992187500000e+03,-6.823531131309179543e-04,-7.912492306165752609e-04
2.478697191383609152e+03,2.459478697191383690e+06,0.000000000000000000e+00,4.891996582031250000e+03,5.999927246093750000e+03,2.996533043704507904e-03,2.554390744600620877e-03
2.478698580409430633e+03,2.459478698580409400e+06,0.000000000000000000e+00,4.889442382812500000e+03,5.998265136718750000e+03,2.472850551668681618e-03,2.276661534985846558e-03
2.478699969435251205e+03,2.459478699969435111e+06,0.000000000000000000e+00,4.879707519531250000e+03,5.984704589843750000e+03,4.775314447449385824e-04,1.125929779344225778e-05
2.478701358461130894e+03,2.459478701358461287e+06,0.000000000000000000e+00,4.873663574218750000e+03,5.981625000000000000e+03,-7.622478482816053003e-04,-5.033232470150750260e-04
2.478702747486951466e+03,2.459478702747486997e+06,0.000000000000000000e+00,4.877159179687500000e+03,5.982890625000000000e+03,-4.555066600575585767e-05,-2.918442623719430529e-04
2.478704136512772948e+03,2.459478704136512708e+06,0.000000000000000000e+00,4.871865722656250000e+03,5.981765625000000000e+03,-1.130857853190114781e-03,-4.798255820547270289e-04
2.478705525538593520e+03,2.459478705525538418e+06,0.000000000000000000e+00,4.860447753906250000e+03,5.973488281250000000e+03,-3.471861751826565978e-03,-1.862924250136899218e-03
2.478706914564414092e+03,2.459478706914564595e+06,0.000000000000000000e+00,4.872792480468750000e+03,5.975654296875000000e+03,-9.408465035659618891e-04,-1.500994938456123862e-03
2.478708303590235573e+03,2.459478708303590305e+06,0.000000000000000000e+00,4.860891601562500000e+03,5.962949218750000000e+03,-3.380261893461189437e-03,-3.620122889995469606e-03
2.478709692616055690e+03,2.459478709692616016e+06,0.000000000000000000e+00,4.875061035156250000e+03,5.985404785156250000e+03,-4.751287708090190520e-04,1.320932828239307355e-04
2.478711081641876717e+03,2.459478711081641726e+06,0.000000000000000000e+00,4.901346191406250000e+03,6.010987304687500000e+03,4.914068867242438188e-03,4.406808148172958184e-03
2.478712470667698199e+03,2.459478712470667902e+06,0.000000000000000000e+00,4.878505859375000000e+03,5.987394042968750000e+03,2.348622471852745974e-04,4.653865110852972720e-04
2.478713859693519680e+03,2.459478713859693613e+06,0.000000000000000000e+00,4.857956542968750000e+03,5.961367675781250000e+03,-3.982031602970947937e-03,-3.884391045070767490e-03
2.478715248719340252e+03,2.459478715248719323e+06,0.000000000000000000e+00,4.878834472656250000e+03,5.984899902343750000e+03,3.022374783683279276e-04,4.772981497969119857e-05
2.478716637745161734e+03,2.459478716637745034e+06,0.000000000000000000e+00,4.866289062500000000e+03,5.975508300781250000e+03,-2.264341043519024765e-03,-1.520665111081287435e-03
2.478718026770982306e+03,2.459478718026771210e+06,0.000000000000000000e+00,4.882681152343750000e+03,5.993568359375000000e+03,1.090918119171835343e-03,1.496186918114483788e-03
2.478719415796745579e+03,2.459478719415796921e+06,0.000000000000000000e+00,4.882601562500000000e+03,5.994353027343750000e+03,1.074599898246431096e-03,1.627301127810731884e-03
2.478720804822566151e+03,2.459478720804822631e+06,0.000000000000000000e+00,4.873609863281250000e+03,5.979719238281250000e+03,-7.726598931950823257e-04,-8.217655606963525372e-04
2.478722193848387178e+03,2.459478722193848342e+06,0.000000000000000000e+00,4.892518066406250000e+03,6.001753906250000000e+03,3.103451969625803386e-03,2.859615472323717711e-03
2.478723582874208205e+03,2.459478723582874052e+06,0.000000000000000000e+00,4.876716796875000000e+03,5.982382324218750000e+03,-1.362515526019958401e-04,-3.772678805108453659e-04
2.478724971900028777e+03,2.459478724971900228e+06,0.000000000000000000e+00,4.867610839843750000e+03,5.968016601562500000e+03,-2.011820446226497694e-03,-2.779734098484976101e-03
2.478726360925849349e+03,2.459478726360925939e+06,0.000000000000000000e+00,4.876687011718750000e+03,5.986940429687500000e+03,-1.509666218605376642e-04,3.807748437636426786e-04
2.478727749951669921e+03,2.459478727749951649e+06,0.000000000000000000e+00,4.868959960937500000e+03,5.972544433593750000e+03,-1.742910229611704942e-03,-2.029022635893662496e-03
2.478729138977432285e+03,2.459478729138977360e+06,0.000000000000000000e+00,4.889865234375000000e+03,5.997262207031250000e+03,2.543187333317264986e-03,2.101146806955167534e-03
2.478730528003254221e+03,2.459478730528003071e+06,0.000000000000000000e+00,4.881194824218750000e+03,5.988818359375000000e+03,7.655390307776954728e-04,6.902381076705488283e-04
2.478731917029076158e+03,2.459478731917029247e+06,0.000000000000000000e+00,4.879030761718750000e+03,5.985815917968750000e+03,3.218527506145818506e-04,1.885508589629658616e-04
2.478733306054896730e+03,2.459478733306054957e+06,0.000000000000000000e+00,4.869154296875000000e+03,5.976149414062500000e+03,-1.695371181172689035e-03,-1.422337229768810829e-03
2.478734695080660003e+03,2.459478734695080668e+06,0.000000000000000000e+00,4.877268554687500000e+03,5.982375000000000000e+03,-2.312572274143498419e-05,-3.805306673123620698e-04
2.478736084106480575e+03,2.459478736084106378e+06,0.000000000000000000e+00,4.861103515625000000e+03,5.968325683593750000e+03,-3.345992972443645463e-03,-2.729634277470527337e-03
2.478737473132302057e+03,2.459478737473132089e+06,0.000000000000000000e+00,4.871797851562500000e+03,5.983578613281250000e+03,-1.161072535498908209e-03,-1.852873218108896936e-04
2.478738862158064421e+03,2.459478738862158265e+06,0.000000000000000000e+00,4.886955078125000000e+03,5.998010253906250000e+03,1.954256913355267855e-03,2.230474111593938602e-03
2.478740251183884993e+03,2.459478740251183975e+06,0.000000000000000000e+00,4.885432128906250000e+03,5.998888183593750000e+03,1.642012288963323741e-03,2.377170740924805514e-03
2.478741640209706475e+03,2.459478741640209686e+06,0.000000000000000000e+00,4.877039062500000000e+03,5.985275878906250000e+03,-8.649479829891948413e-05,9.831405670723825097e-05
2.478743029235468839e+03,2.459478743029235397e+06,0.000000000000000000e+00,4.864919433593750000e+03,5.973556640625000000e+03,-2.576710160100637026e-03,-1.862740098762527552e-03
2.478744418261289411e+03,2.459478744418261107e+06,0.000000000000000000e+00,4.894607910156250000e+03,6.006966308593750000e+03,3.515553046138597537e-03,3.722635240979599303e-03
2.478745807287109983e+03,2.459478745807287283e+06,0.000000000000000000e+00,4.862511230468750000e+03,5.968590820312500000e+03,-3.070448631277256091e-03,-2.692492050250128166e-03
2.478747196312872347e+03,2.459478747196312994e+06,0.000000000000000000e+00,4.870939453125000000e+03,5.975608886718750000e+03,-1.348662489603746906e-03,-1.523979568442634935e-03
2.478748585338694284e+03,2.459478748585338704e+06,0.000000000000000000e+00,4.888671386718750000e+03,5.997963867187500000e+03,2.286779783997827664e-03,2.211357258047552676e-03
2.478749974364458012e+03,2.459478749974364415e+06,0.000000000000000000e+00,4.875078125000000000e+03,5.981824707031250000e+03,-5.001423543691263518e-04,-4.853661573245293681e-04
2.478751363390278584e+03,2.459478751363390125e+06,0.000000000000000000e+00,4.860161132812500000e+03,5.968825683593750000e+03,-3.552274110144471031e-03,-2.653248128060781141e-03
2.478752752416041858e+03,2.459478752752415836e+06,0.000000000000000000e+00,4.866245605468750000e+03,5.971093750000000000e+03,-2.304813629744550951e-03,-2.274270958477764282e-03
2.478754141441862430e+03,2.459478754141442012e+06,0.000000000000000000e+00,4.870842773437500000e+03,5.974853515625000000e+03,-1.362285708794042094e-03,-1.646041850665080908e-03
2.478755530467625249e+03,2.459478755530467723e+06,0.000000000000000000e+00,4.847440429687500000e+03,5.956630859375000000e+03,-6.154945820619373009e-03,-4.690913318661005249e-03
2.478756919493446276e+03,2.459478756919493433e+06,0.000000000000000000e+00,4.853225585937500000e+03,5.957653320312500000e+03,-4.968845855057191230e-03,-4.520067636614388817e-03
2.478758308519208640e+03,2.459478758308519144e+06,0.000000000000000000e+00,4.888340820312500000e+03,5.998759277343750000e+03,2.225226832383464526e-03,2.344263876013830128e-03
2.478759697545030122e+03,2.459478759697544854e+06,0.000000000000000000e+00,4.880111816406250000e+03,5.988838378906250000e+03,5.380868375048919461e-04,6.865618110416527031e-04
2.478761086570792031e+03,2.459478761086570565e+06,0.000000000000000000e+00,4.874313964843750000e+03,5.979151367187500000e+03,-6.506095547804680024e-04,-9.320596707472761366e-04
2.478762475596612148e+03,2.459478762475596741e+06,0.000000000000000000e+00,4.883595214843750000e+03,5.989910644531250000e+03,1.257678415543361794e-03,8.698933438309186528e-04
2.478763864622375422e+03,2.459478763864622451e+06,0.000000000000000000e+00,4.883125976562500000e+03,5.991726562500000000e+03,1.156060799908376069e-03,1.169153981250836694e-03
2.478765253648137787e+03,2.459478765253648162e+06,0.000000000000000000e+00,4.862661621093750000e+03,5.976622558593750000e+03,-3.045802868630764770e-03,-1.355580905784248280e-03
2.478766642673959723e+03,2.459478766642673872e+06,0.000000000000000000e+00,4.860601074218750000e+03,5.963721679687500000e+03,-3.469258594761548409e-03,-3.512187162175939292e-03
2.478768031699723451e+03,2.459478768031699583e+06,0.000000000000000000e+00,4.866390136718750000e+03,5.970472167968750000e+03,-2.281373921880880395e-03,-2.383260537999642992e-03
2.478769420725485816e+03,2.459478769420725293e+06,0.000000000000000000e+00,4.870564941406250000e+03,5.981274414062500000e+03,-1.426445410958265825e-03,-5.782941595063872953e-04
2.478770809751307297e+03,2.459478770809751470e+06,0.000000000000000000e+00,4.875985839843750000e+03,5.983168945312500000e+03,-3.078357256424135713e-04,-2.607547888400230107e-04
2.478772198777069661e+03,2.459478772198777180e+06,0.000000000000000000e+00,4.881719726562500000e+03,5.996459472656250000e+03,8.677463641848515152e-04,1.959985072685910268e-03
2.478773587802832026e+03,2.459478773587802891e+06,0.000000000000000000e+00,4.887084472656250000e+03,5.996085937500000000e+03,1.960423923278442615e-03,1.897570362591194382e-03
2.478774976828595300e+03,2.459478774976828601e+06,0.000000000000000000e+00,4.878201171875000000e+03,5.983859375000000000e+03,1.463596198012506733e-04,-1.412291669641296821e-04
2.478776365854415872e+03,2.459478776365854312e+06,0.000000000000000000e+00,4.886210449218750000e+03,5.995312011718750000e+03,1.793866077220540589e-03,1.775282622317408965e-03
2.478777754880179145e+03,2.459478777754880022e+06,0.000000000000000000e+00,4.864798339843750000e+03,5.974494140625000000e+03,-2.601537236510131912e-03,-1.706090762788492476e-03
2.478779143905941055e+03,2.459478779143905733e+06,0.000000000000000000e+00,4.897588378906250000e+03,6.008426269531250000e+03,4.121194574803199728e-03,3.963717729319027328e-03
2.478780532931702965e+03,2.459478780532931909e+06,0.000000000000000000e+00,4.886482910156250000e+03,5.992164550781250000e+03,1.849727301121983913e-03,1.249363610255294077e-03
2.478781921957524446e+03,2.459478781921957619e+06,0.000000000000000000e+00,4.884859375000000000e+03,5.994520019531250000e+03,1.516862481279579455e-03,1.642946190799410289e-03
2.478783310983286810e+03,2.459478783310983330e+06,0.000000000000000000e+00,4.890351074218750000e+03,5.996930664062500000e+03,2.650525384867208345e-03,2.050081315459140185e-03
2.478784700009050084e+03,2.459478784700009041e+06,0.000000000000000000e+00,4.872409179687500000e+03,5.977235351562500000e+03,-1.035735165741624719e-03,-1.245202600386408065e-03
2.478786089034813358e+03,2.459478786089034751e+06,0.000000000000000000e+00,4.872147949218750000e+03,5.978118652343750000e+03,-1.081593755027476789e-03,-1.093289673544495244e-03
2.478787478060576632e+03,2.459478787478060462e+06,0.000000000000000000e+00,4.879400878906250000e+03,5.982565429687500000e+03,4.054474923973483413e-04,-3.502606394423235514e-04
2.478788867086338996e+03,2.459478788867086172e+06,0.000000000000000000e+00,4.878149414062500000e+03,5.985294921875000000e+03,1.488643015294943694e-04,1.073710030410346405e-04
2.478790256112102270e+03,2.459478790256111883e+06,0.000000000000000000e+00,4.879486816406250000e+03,5.985611816406250000e+03,4.153552293313378385e-04,1.587717690088030764e-04
2.478791645137864634e+03,2.459478791645138059e+06,0.000000000000000000e+00,4.876674804687500000e+03,5.981599121093750000e+03,-1.665816739736536434e-04,-5.160468121768735372e-04
2.478793034163686116e+03,2.459478793034163769e+06,0.000000000000000000e+00,4.874400390625000000e+03,5.981420410156250000e+03,-6.328902300849481577e-04,-5.459081771186369281e-04
2.478794423189448480e+03,2.459478794423189480e+06,0.000000000000000000e+00,4.880900390625000000e+03,5.987553710937500000e+03,6.997631617040589447e-04,4.789240770717295703e-04
2.478795812215210844e+03,2.459478795812215190e+06,0.000000000000000000e+00,4.880904296875000000e+03,5.985846191406250000e+03,6.933511766646915930e-04,1.936093415486617175e-04
2.478797201240973209e+03,2.459478797201240901e+06,0.000000000000000000e+00,4.880745117187500000e+03,5.985389648437500000e+03,6.679284427597576013e-04,1.216488733772891351e-04
2.478798590266735573e+03,2.459478798590266611e+06,0.000000000000000000e+00,4.884368652343750000e+03,5.989868164062500000e+03,1.410838660643287668e-03,8.699811782839628194e-04
2.478799979292498847e+03,2.459478799979292322e+06,0.000000000000000000e+00,4.878713378906250000e+03,5.984608886718750000e+03,2.567814324498929324e-04,-7.261412819592472090e-06
2.478801368318261211e+03,2.459478801368318032e+06,0.000000000000000000e+00,4.862349609375000000e+03,5.970893066406250000e+03,-3.103584769549638800e-03,-2.300640463776759681e-03
2.478802757343966277e+03,2.459478802757343743e+06,0.000000000000000000e+00,4.889450195312500000e+03,5.999000000000000000e+03,2.458094071101868394e-03,2.397408475194762190e-03
2.478804146369729551e+03,2.459478804146369919e+06,0.000000000000000000e+00,4.889521484375000000e+03,5.997702148437500000e+03,2.467290827376400486e-03,2.178991590399581568e-03
2.478805535395492825e+03,2.459478805535395630e+06,0.000000000000000000e+00,4.864459960937500000e+03,5.976409179687500000e+03,-2.670912897606125824e-03,-1.378931997953469768e-03
2.478806924421255189e+03,2.459478806924421340e+06,0.000000000000000000e+00,4.869787597656250000e+03,5.975038085937500000e+03,-1.578621644765743071e-03,-1.606485600210483256e-03
2.478808313447018463e+03,2.459478808313447051e+06,0.000000000000000000e+00,4.860670410156250000e+03,5.961900390625000000e+03,-3.455043193796192291e-03,-3.803261054647566475e-03
2.478809702472780828e+03,2.459478809702472761e+06,0.000000000000000000e+00,4.889386230468750000e+03,6.001412109375000000e+03,2.432335191946854991e-03,2.798903153055531945e-03
2.478811091498544101e+03,2.459478811091498472e+06,0.000000000000000000e+00,4.878941406250000000e+03,5.986329589843750000e+03,2.909151775032370324e-04,2.787072779721899707e-04
2.478812480524306466e+03,2.459478812480524182e+06,0.000000000000000000e+00,4.881550292968750000e+03,5.987270507812500000e+03,8.244921829911877609e-04,4.316027883661810449e-04
2.478813869550010622e+03,2.459478813869549893e+06,0.000000000000000000e+00,4.876798828125000000e+03,5.985243652343750000e+03,-1.496619491951900471e-04,9.292922040615714252e-05
2.478815258575772987e+03,2.459478815258575603e+06,0.000000000000000000e+00,4.878188964843750000e+03,5.981464355468750000e+03,1.337445109441670610e-04,-5.414192674604301203e-04
2.478816647601535351e+03,2.459478816647601314e+06,0.000000000000000000e+00,4.890770507812500000e+03,5.999458984375000000e+03,2.713231646794378449e-03,2.465350513087827267e-03
2.478818036627298625e+03,2.459478818036627490e+06,0.000000000000000000e+00,4.881419921875000000e+03,5.987870117187500000e+03,7.877445409223415851e-04,5.247730919333282174e-04
2.478819425653060989e+03,2.459478819425653201e+06,0.000000000000000000e+00,4.879449218750000000e+03,5.985840332031250000e+03,3.921236896466950839e-04,1.897741434768729363e-04
2.478820814678765601e+03,2.459478820814678911e+06,0.000000000000000000e+00,4.878940917968750000e+03,5.987779296875000000e+03,2.879110879305812887e-04,5.137608690775063991e-04
2.478822203704528874e+03,2.459478822203704622e+06,0.000000000000000000e+00,4.870175781250000000e+03,5.975656738281250000e+03,-1.509130615630183136e-03,-1.511829268541431404e-03
2.478823592730292603e+03,2.459478823592730332e+06,0.000000000000000000e+00,4.887950683593750000e+03,6.000677246093750000e+03,2.126680013642578970e-03,2.664740975689694480e-03
2.478824981755996760e+03,2.459478824981756043e+06,0.000000000000000000e+00,4.871450683593750000e+03,5.978342773437500000e+03,-1.256146714893047189e-03,-1.067169160834602337e-03
2.478826370781760033e+03,2.459478826370781753e+06,0.000000000000000000e+00,4.872982910156250000e+03,5.973655273437500000e+03,-9.420099288447447705e-04,-1.850412581630656028e-03
2.478827759807522398e+03,2.459478827759807464e+06,0.000000000000000000e+00,4.887362304687500000e+03,5.992543457031250000e+03,2.003944220315689861e-03,1.305650464895835583e-03
2.478829148833227464e+03,2.459478829148833174e+06,0.000000000000000000e+00,4.868714355468750000e+03,5.971656738281250000e+03,-1.819246593855461391e-03,-2.184351677601337194e-03
2.478830537858989828e+03,2.459478830537858885e+06,0.000000000000000000e+00,4.887427734375000000e+03,5.994301269531250000e+03,2.019465068499926019e-03,1.603534400642869784e-03
2.478831926884752193e+03,2.459478831926884595e+06,0.000000000000000000e+00,4.859180175781250000e+03,5.967718261718750000e+03,-3.771843793731299854e-03,-2.838290156180200974e-03
2.478833315910456349e+03,2.459478833315910306e+06,0.000000000000000000e+00,4.892620117187500000e+03,6.001060546875000000e+03,3.081897630464514037e-03,2.728787442910940442e-03
2.478834704936218714e+03,2.459478834704936016e+06,0.000000000000000000e+00,4.869822753906250000e+03,5.976375976562500000e+03,-1.589904536653752309e-03,-1.391649856098853277e-03
2.478836093961923780e+03,2.459478836093961727e+06,0.000000000000000000e+00,4.877381347656250000e+03,5.979893554687500000e+03,-4.234530948110659665e-05,-8.080461291212204245e-04
2.478837482987686144e+03,2.459478837482987903e+06,0.000000000000000000e+00,4.884295898437500000e+03,5.989009765625000000e+03,1.377376685544495771e-03,7.193631225435037635e-04
2.478838872013448508e+03,2.459478838872013614e+06,0.000000000000000000e+00,4.871950195312500000e+03,5.979274414062500000e+03,-1.155836745317495584e-03,-9.114995309513762578e-04
2.478840261039153575e+03,2.459478840261039324e+06,0.000000000000000000e+00,4.886133789062500000e+03,5.992287597656250000e+03,1.754180657082438088e-03,1.267064681081953026e-03
2.478841650064916848e+03,2.459478841650065035e+06,0.000000000000000000e+00,4.870453125000000000e+03,5.973676269531250000e+03,-1.452269176845599752e-03,-1.839900657929049999e-03
2.478843039090621915e+03,2.459478843039090745e+06,0.000000000000000000e+00,4.879067382812500000e+03,5.985895507812500000e+03,3.154413390729082778e-04,2.018497728577539618e-04
2.478844428116385188e+03,2.459478844428116456e+06,0.000000000000000000e+00,4.880989257812500000e+03,5.988330566406250000e+03,7.094677150143446909e-04,6.087312672966582738e-04
2.478845817142089345e+03,2.459478845817142166e+06,0.000000000000000000e+00,4.889316406250000000e+03,5.995387695312500000e+03,2.418019682524086278e-03,1.792260765578479464e-03
2.478847206167794411e+03,2.459478847206167877e+06,0.000000000000000000e+00,4.881182128906250000e+03,5.987786621093750000e+03,7.503128889838617255e-04,5.221682022900075992e-04
2.478848595193556321e+03,2.459478848595193587e+06,0.000000000000000000e+00,4.884484863281250000e+03,5.990852050781250000e+03,1.427446495533279958e-03,1.034382573223746604e-03
2.478849984219260023e+03,2.459478849984219298e+06,0.000000000000000000e+00,4.884296875000000000e+03,5.989803710937500000e+03,1.401536083547538780e-03,8.607629803056848772e-04
2.478851373245023296e+03,2.459478851373245008e+06,0.000000000000000000e+00,4.877360351562500000e+03,5.981729492187500000e+03,-3.323600789095770836e-05,-4.899406335547862312e-04
2.478852762270727453e+03,2.459478852762270719e+06,0.000000000000000000e+00,4.882196777343750000e+03,5.991232421875000000e+03,9.583382636748627448e-04,1.097940234096261847e-03
2.478854151296431610e+03,2.459478854151296429e+06,0.000000000000000000e+00,4.876714843750000000e+03,5.984395507812500000e+03,-1.655793887097578576e-04,-4.446588597628586825e-05
2.478855540322194884e+03,2.459478855540322140e+06,0.000000000000000000e+00,4.877204101562500000e+03,5.984597167968750000e+03,-6.527071429185404838e-05,-1.076971917224334163e-05
2.478856929347899040e+03,2.459478856929347850e+06,0.000000000000000000e+00,4.882497070312500000e+03,5.988598144531250000e+03,1.019904965039231115e-03,6.577687573221524531e-04
2.478858318373604106e+03,2.459478858318373561e+06,0.000000000000000000e+00,4.884053222656250000e+03,5.988522460937500000e+03,1.351581333141060881e-03,6.466736854884302943e-04
2.478859707399367380e+03,2.459478859707399271e+06,0.000000000000000000e+00,4.883946777343750000e+03,5.990895996093750000e+03,1.337476172451612655e-03,1.045319222557239414e-03
2.478861096425072446e+03,2.459478861096424982e+06,0.000000000000000000e+00,4.882145019531250000e+03,5.994851562500000000e+03,9.766863682474369313e-04,1.706762685087959142e-03
2.478862485450777513e+03,2.459478862485450692e+06,0.000000000000000000e+00,4.861595214843750000e+03,5.968108886718750000e+03,-3.236600070258166539e-03,-2.757967411550987791e-03
2.478863874476481669e+03,2.459478863874476403e+06,0.000000000000000000e+00,4.889229980468750000e+03,5.996854492187500000e+03,2.429302112739950559e-03,2.045283763948635425e-03
2.478865263502244943e+03,2.459478865263502114e+06,0.000000000000000000e+00,4.884372070312500000e+03,5.991870605468750000e+03,1.424672410939908929e-03,1.208661141397504579e-03
2.478866652527948645e+03,2.459478866652527824e+06,0.000000000000000000e+00,4.887527832031250000e+03,5.998933105468750000e+03,2.080313933187971642e-03,2.392609956031410690e-03
2.478868041553652347e+03,2.459478868041553535e+06,0.000000000000000000e+00,4.897333496093750000e+03,6.006017089843750000e+03,4.091353267050790166e-03,3.577210061715074829e-03
2.478869430579356958e+03,2.459478869430579245e+06,0.000000000000000000e+00,4.883384277343750000e+03,5.992290527343750000e+03,1.230768984341379380e-03,1.282667386829361433e-03
2.478870819605061570e+03,2.459478870819604956e+06,0.000000000000000000e+00,4.885804687500000000e+03,5.991389648437500000e+03,1.727020965419878706e-03,1.132134893431890887e-03
2.478872208630823934e+03,2.459478872208630666e+06,0.000000000000000000e+00,4.889440917968750000e+03,5.998204101562500000e+03,2.463919427872607315e-03,2.266953544871608273e-03
2.478873597656529000e+03,2.459478873597656377e+06,0.000000000000000000e+00,4.874175781250000000e+03,5.976634765625000000e+03,-6.658348819592596612e-04,-1.337163996649293196e-03
2.478874986682233157e+03,2.459478874986682087e+06,0.000000000000000000e+00,4.870636718750000000e+03,5.977306152343750000e+03,-1.399133450261436096e-03,-1.225467899064192068e-03
2.478876375707938223e+03,2.459478876375707798e+06,0.000000000000000000e+00,4.879530761718750000e+03,5.989576171875000000e+03,4.320768832559718220e-04,8.252738926175506862e-04
2.478877764733642380e+03,2.459478877764733508e+06,0.000000000000000000e+00,4.892061035156250000e+03,6.003795898437500000e+03,3.009747742413804161e-03,3.201312083502827477e-03
2.478879153759347901e+03,2.459478879153759219e+06,0.000000000000000000e+00,4.870912597656250000e+03,5.974398925781250000e+03,-1.326275215922656514e-03,-1.710760551695833520e-03
2.478880542785053422e+03,2.459478880542784929e+06,0.000000000000000000e+00,4.877196289062500000e+03,5.984819335937500000e+03,-3.734155741930145211e-05,3.426755947266713065e-05
2.478881931810757578e+03,2.459478881931810640e+06,0.000000000000000000e+00,4.880090820312500000e+03,5.988437011718750000e+03,5.561189047291748011e-04,6.387636264542084774e-04
2.478883320836462644e+03,2.459478883320836350e+06,0.000000000000000000e+00,4.891574218750000000e+03,6.004589355468750000e+03,2.914254056078924293e-03,3.338642362133548147e-03
2.478884709862166346e+03,2.459478884709862061e+06,0.000000000000000000e+00,4.879416992187500000e+03,5.989337402343750000e+03,4.179651534192974083e-04,7.892145304242426107e-04
2.478886098887870048e+03,2.459478886098887771e+06,0.000000000000000000e+00,4.874836425781250000e+03,5.978644042968750000e+03,-5.211800212456818571e-04,-9.975939277884204870e-04
2.478887487913574205e+03,2.459478887487913482e+06,0.000000000000000000e+00,4.888335937500000000e+03,5.997058593750000000e+03,2.246600241408769350e-03,2.079388144566651775e-03
2.478888876939279271e+03,2.459478888876939192e+06,0.000000000000000000e+00,4.869750000000000000e+03,5.977183105468750000e+03,-1.564040620806950166e-03,-1.241709494316900475e-03
2.478890265964983428e+03,2.459478890265964903e+06,0.000000000000000000e+00,4.873127441406250000e+03,5.977641601562500000e+03,-8.715699702198653753e-04,-1.165097022067462795e-03
2.478891654990688494e+03,2.459478891654990613e+06,0.000000000000000000e+00,4.891457519531250000e+03,6.000879882812500000e+03,2.886010109044212513e-03,2.714061892033603485e-03
2.478893044016392651e+03,2.459478893044016324e+06,0.000000000000000000e+00,4.884454101562500000e+03,5.989660156250000000e+03,1.441490973587589153e-03,8.388172749853595178e-04
2.478894433042097717e+03,2.459478894433042035e+06,0.000000000000000000e+00,4.877270996093750000e+03,5.982331542968750000e+03,-3.123447348840624471e-05,-3.857531442593709059e-04
2.478895822067801873e+03,2.459478895822067745e+06,0.000000000000000000e+00,4.880930664062500000e+03,5.990910644531250000e+03,7.190936636765066226e-04,1.047766894792356851e-03
2.478897211093507394e+03,2.459478897211093456e+06,0.000000000000000000e+00,4.871625488281250000e+03,5.979773437500000000e+03,-1.196411266748409474e-03,-8.152363695937969723e-04
2.478898600119154707e+03,2.459478898600119166e+06,0.000000000000000000e+00,4.880786621093750000e+03,5.989369628906250000e+03,6.895610685513364757e-04,7.902717756549382244e-04
2.478899989144858864e+03,2.459478899989144877e+06,0.000000000000000000e+00,4.889459960937500000e+03,5.996329101562500000e+03,2.467823737058560951e-03,1.953160854573754435e-03
