name,tic,ra_deg,dec_deg,tmag,depth_ppm,duration_h,t0_bjd,disposition,toi_rowupdate,score,rationale,rank
TOI-2040.01,427730490,352.27473,71.506474,10.8407,14670.0,2.571,2459740.365261,PC,2026-08-30 12:03:53,15971.332537035572,"depth 14670 ppm, duration 2.57 h, Tmag 10.84 → score 15971",131
TOI-7832.01,60091800,276.132986,-36.95366,12.2083,25800.4907924,2.9047517,2460852.918314,PC,2026-06-26 12:03:39,15904.589878949791,"depth 25800 ppm, duration 2.90 h, Tmag 12.21 → score 15905",132
TOI-609.01,134404603,122.339812,-39.164589,9.836,12601.0,1.363,2460007.604027,APC,2023-04-12 16:02:02,15865.469900650507,"depth 12601 ppm, duration 1.36 h, Tmag 9.84 → score 15865",133
TOI-6040.01,250839071,34.445951,53.807582,9.8781,7071.0,4.379,2460632.263441,PC,2025-12-20 12:05:40,15651.224098735078,"depth 7071 ppm, duration 4.38 h, Tmag 9.88 → score 15651",134
TOI-5151.01,388130237,65.399258,-67.47014,12.8337,27400.0,4.425,2459323.834982,PC,2024-04-23 10:09:23,15630.295919138247,"depth 27400 ppm, duration 4.42 h, Tmag 12.83 → score 15630",135
TOI-2979.01,311252710,151.885665,-43.629408,13.5214,34135.0717572,5.3710583,2459993.758177,PC,2024-09-10 10:08:02,15629.7040022819,"depth 34135 ppm, duration 5.37 h, Tmag 13.52 → score 15630",136
TOI-305.01,102030574,15.844704,-44.705826,12.3294,22920.0,3.968,2458364.10083,PC,2025-06-04 10:08:01,15617.821146707103,"depth 22920 ppm, duration 3.97 h, Tmag 12.33 → score 15618",137
TOI-3686.01,13533330,36.900563,59.952721,11.2381,14469.3182017,3.6413963,2459884.347294,PC,2026-09-18 12:03:59,15612.125754025963,"depth 14469 ppm, duration 3.64 h, Tmag 11.24 → score 15612",138
TOI-7054.01,62676654,269.095123,-2.404231,11.9766,16406.5561433,5.5790065,2460482.548909,PC,2025-10-16 12:03:52,15594.658281919848,"depth 16407 ppm, duration 5.58 h, Tmag 11.98 → score 15595",139
TOI-4103.01,235902467,289.751203,82.875584,11.2056,14450.0,3.532,2459754.903759,PC,2024-08-22 10:08:01,15586.844205590893,"depth 14450 ppm, duration 3.53 h, Tmag 11.21 → score 15587",140
TOI-2496.01,160328683,91.196155,-32.580197,14.1969,77503.5100766,1.9286406,2459175.520632,PC,2024-01-29 12:03:01,15579.984607761811,"depth 77504 ppm, duration 1.93 h, Tmag 14.20 → score 15580",141
TOI-4282.01,374348168,301.999038,-70.615591,12.0797,24500.0,2.695,2459045.476307,PC,2024-08-22 10:08:01,15434.958606427668,"depth 24500 ppm, duration 2.69 h, Tmag 12.08 → score 15435",142
TOI-6601.01,167573692,101.568127,-62.347402,14.6483,101822.0,1.661,2460131.942667,PC,2024-08-22 10:08:01,15430.018240976076,"depth 101822 ppm, duration 1.66 h, Tmag 14.65 → score 15430",143
TOI-7567.01,5370009,107.909539,-4.985881,12.1622,18302.6813256,5.1813021,2460680.237854,PC,2025-10-31 12:04:28,15391.96884309741,"depth 18303 ppm, duration 5.18 h, Tmag 12.16 → score 15392",144
TOI-2886.01,318796593,110.007657,-10.569841,11.7858,21520.0,2.625,2459251.740462,PC,2024-08-22 10:08:01,15319.582186235719,"depth 21520 ppm, duration 2.62 h, Tmag 11.79 → score 15320",145
TOI-6105.01,182405015,123.656967,-41.156136,10.8235,14146.4724409,2.4986472,2459963.367968,PC,2026-06-11 12:03:27,15303.847439782438,"depth 14146 ppm, duration 2.50 h, Tmag 10.82 → score 15304",146
TOI-6842.01,58858008,20.636935,13.352227,11.5955,15466.3588483,4.2434029,2460209.338746,PC,2025-01-15 12:03:15,15280.769221577175,"depth 15466 ppm, duration 4.24 h, Tmag 11.60 → score 15281",147
TOI-6244.01,431216437,343.553201,52.383764,10.5508,12879.0,2.332,2459879.165546,APC,2024-08-22 10:08:01,15261.120315171924,"depth 12879 ppm, duration 2.33 h, Tmag 10.55 → score 15261",148
TOI-2614.01,263075864,17.195291,-78.17312,11.457,16651.539925,3.1996589,2459037.589401,PC,2024-09-06 10:08:02,15226.715887656726,"depth 16652 ppm, duration 3.20 h, Tmag 11.46 → score 15227",149
TOI-2516.01,295947393,109.0444,-17.453065,9.9552,5290.0,7.906,2459252.875826,APC,2025-01-08 12:03:11,15184.275574989977,"depth 5290 ppm, duration 7.91 h, Tmag 9.96 → score 15184",150
TOI-1764.01,1551345500,277.29301,55.313107,11.2018,19550.0,1.81,2459744.020242,PC,2024-08-24 12:02:47,15122.585519782833,"depth 19550 ppm, duration 1.81 h, Tmag 11.20 → score 15123",151
TOI-6478.01,332657786,149.991806,-16.159794,13.0041,34206.0,3.105,2458536.766582,PC,2024-10-22 12:03:03,15111.692008463731,"depth 34206 ppm, duration 3.10 h, Tmag 13.00 → score 15112",152
TOI-5043.01,75522633,267.099516,-54.9322,12.4337,26100.0,3.148,2459384.329786,PC,2024-08-22 10:08:01,15097.946050788492,"depth 26100 ppm, duration 3.15 h, Tmag 12.43 → score 15098",153
TOI-4425.01,106940971,264.841449,-35.391821,9.3777,5278.1957566,4.5898431,2460100.181,PC,2024-07-17 10:08:02,15060.674177481118,"depth 5278 ppm, duration 4.59 h, Tmag 9.38 → score 15061",154
TOI-2612.01,149572298,86.441717,-61.660023,13.2303,29950.0,4.947,2459379.018087,PC,2025-11-15 12:04:02,15049.00484126302,"depth 29950 ppm, duration 4.95 h, Tmag 13.23 → score 15049",155
TOI-4961.01,420202798,192.501862,-59.891934,11.6602,17147.3051175,3.5371419,2460041.882953,PC,2025-07-09 10:08:02,15013.50583601623,"depth 17147 ppm, duration 3.54 h, Tmag 11.66 → score 15014",156
TOI-4247.01,286153328,123.912362,-50.620853,13.5597,41586.4865614,3.4390219,2460718.856842,PC,2025-12-11 16:00:01,14970.272343646051,"depth 41586 ppm, duration 3.44 h, Tmag 13.56 → score 14970",157
TOI-5059.01,458027465,250.408499,-41.58444,11.8876,20650.0,2.935,2459370.258532,PC,2024-08-22 10:08:01,14832.149995535374,"depth 20650 ppm, duration 2.94 h, Tmag 11.89 → score 14832",158
TOI-4144.01,313194972,86.617798,75.045539,11.9039,14890.0,5.729,2459744.991419,PC,2026-08-10 12:04:09,14830.442482623077,"depth 14890 ppm, duration 5.73 h, Tmag 11.90 → score 14830",159
TOI-3000.01,23435610,168.196196,-32.852693,12.7959,29630.0,3.249,2459296.646475,PC,2024-08-22 10:08:01,14737.591251420015,"depth 29630 ppm, duration 3.25 h, Tmag 12.80 → score 14738",160
TOI-924.01,382068562,79.656888,-55.888562,11.3593,19172.4644881,2.0368113,2459045.879938,PC,2024-03-11 10:08:02,14631.651211166869,"depth 19172 ppm, duration 2.04 h, Tmag 11.36 → score 14632",161
TOI-1123.01,469782185,292.391505,-37.304009,10.2398,11883.8,1.886,2458658.04087,APC,2021-10-29 12:59:15,14613.901586512937,"depth 11884 ppm, duration 1.89 h, Tmag 10.24 → score 14614",162
TOI-3492.01,81077799,166.636671,-53.73198,8.4504,3109.7617072,5.296858,2459314.521155,PC,2025-07-09 16:00:02,14610.203888686203,"depth 3110 ppm, duration 5.30 h, Tmag 8.45 → score 14610",163
TOI-5120.01,58723861,104.214073,22.595448,10.2326,6260.0,6.745,2460267.926815,PC,2024-02-06 12:03:02,14606.471317194391,"depth 6260 ppm, duration 6.75 h, Tmag 10.23 → score 14606",164
TOI-507.01,348538431,121.629579,-15.76469,13.2304,58768.3536154,1.2066668,2459963.623366,PC,2023-08-10 16:02:02,14583.346881511277,"depth 58768 ppm, duration 1.21 h, Tmag 13.23 → score 14583",165
TOI-3333.01,193782529,270.881486,-35.447285,13.334,32030.0,4.463,2458674.781485,PC,2024-08-22 10:08:01,14573.718683534671,"depth 32030 ppm, duration 4.46 h, Tmag 13.33 → score 14574",166
TOI-2823.01,271035369,125.179823,-25.691466,12.1195,21130.0,3.328,2459244.237438,PC,2024-08-22 10:08:01,14524.164392787714,"depth 21130 ppm, duration 3.33 h, Tmag 12.12 → score 14524",167
TOI-2710.01,408231638,82.349235,-23.761849,13.3942,38070.0,3.298,2459196.318036,PC,2024-08-22 10:08:01,14483.322541686059,"depth 38070 ppm, duration 3.30 h, Tmag 13.39 → score 14483",168
TOI-1563.01,249945230,38.810203,48.273763,9.4397,4496.0,6.121,2458805.455547,PC,2025-07-22 12:04:25,14397.844948767948,"depth 4496 ppm, duration 6.12 h, Tmag 9.44 → score 14398",169
TOI-3142.01,387791274,217.301861,-62.053831,13.229,40190.0,2.51,2459360.085141,PC,2024-08-22 10:08:01,14393.117371030577,"depth 40190 ppm, duration 2.51 h, Tmag 13.23 → score 14393",170
TOI-243.01,149010208,3.394115,-31.334403,11.681,15017.9801247,4.3114755,2458356.617596,APC,2022-10-03 16:02:02,14378.861036166605,"depth 15018 ppm, duration 4.31 h, Tmag 11.68 → score 14379",171
TOI-3741.01,701926762,81.578251,47.07378,13.1002,36060.0,2.763,2458838.028865,PC,2024-08-22 10:08:01,14377.261264744951,"depth 36060 ppm, duration 2.76 h, Tmag 13.10 → score 14377",172
TOI-7697.01,29848696,23.69102,-7.375004,9.0072,5504.7399657,2.7261038,2460987.293591,PC,2026-03-06 12:03:41,14357.142222812474,"depth 5505 ppm, duration 2.73 h, Tmag 9.01 → score 14357",173
TOI-6626.01,148691985,231.025033,-39.909393,14.6186,104433.0,1.328,2460092.410385,PC,2026-05-15 12:04:24,14345.53639036917,"depth 104433 ppm, duration 1.33 h, Tmag 14.62 → score 14346",174
TOI-1951.01,356590734,172.156226,-78.801587,9.8722,8222.9837003,2.6761872,2459362.084735,PC,2024-12-05 16:02:02,14267.493191759619,"depth 8223 ppm, duration 2.68 h, Tmag 9.87 → score 14267",175
TOI-5906.01,276376289,313.489596,42.743527,11.2922,14201.3576216,3.3132176,2459801.150591,APC,2024-10-03 10:08:02,14256.563207758058,"depth 14201 ppm, duration 3.31 h, Tmag 11.29 → score 14257",176
TOI-5506.01,385312460,181.339963,-12.263451,13.259,24300.0,6.924,2459556.878421,PC,2024-08-22 10:08:01,14255.577097207313,"depth 24300 ppm, duration 6.92 h, Tmag 13.26 → score 14256",177
TOI-365.01,118586896,10.922368,-38.043213,13.2642,35060.0,3.335,2459104.69905,APC,2022-07-11 16:02:02,14240.322697475665,"depth 35060 ppm, duration 3.33 h, Tmag 13.26 → score 14240",178
TOI-3826.01,9346507,149.876935,36.99245,12.6865,26850.0,3.333,2459632.217096,APC,2024-08-22 10:08:01,14225.316796263052,"depth 26850 ppm, duration 3.33 h, Tmag 12.69 → score 14225",179
TOI-5952.01,287643871,326.831427,34.850944,9.53851,5549.0,4.283,2460581.969735,PC,2025-09-29 12:04:08,14203.218297165271,"depth 5549 ppm, duration 4.28 h, Tmag 9.54 → score 14203",180
TOI-594.01,146406806,123.733512,-31.60831,10.3979,7952.4129979,4.5805345,2459237.954551,PC,2024-09-19 10:08:01,14170.233468897992,"depth 7952 ppm, duration 4.58 h, Tmag 10.40 → score 14170",181
TOI-3589.01,260761464,326.392082,39.495055,11.528,14750.0,3.763,2459847.255364,PC,2025-09-19 12:04:41,14156.60548898227,"depth 14750 ppm, duration 3.76 h, Tmag 11.53 → score 14157",182
TOI-3977.01,116382006,231.126555,46.694516,11.379,9410.0,7.935,2459679.942181,PC,2024-08-22 10:08:01,14046.337167066416,"depth 9410 ppm, duration 7.93 h, Tmag 11.38 → score 14046",183
TOI-2834.01,156172268,124.385982,-28.046133,11.288,14100.0,3.239,2459245.466695,PC,2024-08-22 10:08:01,14022.472167091255,"depth 14100 ppm, duration 3.24 h, Tmag 11.29 → score 14022",184
TOI-1251.01,233120979,273.529238,62.858243,10.6479,11000.0,2.951,2459759.178675,APC,2022-10-05 10:10:01,14021.590839015507,"depth 11000 ppm, duration 2.95 h, Tmag 10.65 → score 14022",185
TOI-2724.01,119290630,96.610774,-41.416669,13.1901,44400.0,1.874,2459227.337401,PC,2026-01-04 12:03:30,13987.746835061109,"depth 44400 ppm, duration 1.87 h, Tmag 13.19 → score 13988",186
TOI-3136.01,418471796,205.332577,-79.40995,12.7666,29670.0,2.836,2459388.272114,PC,2024-08-22 10:08:01,13974.96276982566,"depth 29670 ppm, duration 2.84 h, Tmag 12.77 → score 13975",187
TOI-2112.02,427320001,343.854335,70.29729,7.1776,1164.4006092,10.641846,2459856.006624,PC,2023-01-30 16:02:02,13934.484567666575,"depth 1164 ppm, duration 10.64 h, Tmag 7.18 → score 13934",188
TOI-1414.01,125442121,351.579721,38.55294,11.029,11317.7106067,3.9042855,2458739.342467,APC,2026-09-18 16:00:01,13922.889257335235,"depth 11318 ppm, duration 3.90 h, Tmag 11.03 → score 13923",189
TOI-3637.01,370981403,329.231607,53.826531,12.9487,22330.0,5.863,2459847.572572,PC,2024-09-20 12:02:42,13906.206372467059,"depth 22330 ppm, duration 5.86 h, Tmag 12.95 → score 13906",190
TOI-6103.01,92590258,128.717977,-49.932522,10.6664,10616.2597804,3.1662519,2459965.819135,PC,2026-06-11 12:03:27,13898.382790915142,"depth 10616 ppm, duration 3.17 h, Tmag 10.67 → score 13898",191
TOI-6638.01,460316238,222.562817,-49.596217,13.4986,40878.0,2.896,2460092.279142,PC,2024-08-22 10:08:01,13888.934125704858,"depth 40878 ppm, duration 2.90 h, Tmag 13.50 → score 13889",192
TOI-3545.01,274641986,301.314408,37.349804,11.5954,15583.7155253,3.4290537,2459772.933012,PC,2025-07-23 12:04:17,13841.340576067618,"depth 15584 ppm, duration 3.43 h, Tmag 11.60 → score 13841",193
TOI-6303.01,186810676,46.78065,40.147174,12.9386,32417.0,2.713,2459901.013491,PC,2024-08-22 10:08:01,13796.77932305407,"depth 32417 ppm, duration 2.71 h, Tmag 12.94 → score 13797",194
TOI-6498.01,371596277,147.885334,-67.113047,13.0303,26199.0,4.509,2460031.276647,PC,2024-08-22 10:08:01,13780.495465688642,"depth 26199 ppm, duration 4.51 h, Tmag 13.03 → score 13780",195
TOI-7561.01,317924729,89.863058,-12.513411,11.1375,12614.4497948,3.3795683,2460687.849605,PC,2026-01-03 12:03:46,13734.059562465696,"depth 12614 ppm, duration 3.38 h, Tmag 11.14 → score 13734",196
TOI-4176.01,58533991,202.001393,-29.791077,9.5399,6310.0,3.1,2459328.306387,APC,2021-10-29 12:59:15,13731.886532410914,"depth 6310 ppm, duration 3.10 h, Tmag 9.54 → score 13732",197
TOI-4609.01,118820486,70.374204,21.257733,10.4117,9194.0,3.246,2460229.446917,PC,2025-09-19 12:04:41,13703.728860152394,"depth 9194 ppm, duration 3.25 h, Tmag 10.41 → score 13704",198
TOI-5810.01,379824738,324.598984,23.118991,10.291,6330.0,6.105,2460548.226894,PC,2024-11-05 10:08:02,13678.754155258117,"depth 6330 ppm, duration 6.11 h, Tmag 10.29 → score 13679",199
TOI-182.01,76989773,353.293998,-35.463992,9.683,8744.2377032,1.8249711,2458355.082741,APC,2026-01-26 16:00:01,13669.415688775323,"depth 8744 ppm, duration 1.82 h, Tmag 9.68 → score 13669",200
TOI-3010.01,357202877,136.943889,-61.011529,11.9656,18260.0,3.414,2459318.200838,PC,2024-08-22 10:08:01,13646.225122674008,"depth 18260 ppm, duration 3.41 h, Tmag 11.97 → score 13646",201
TOI-1454.01,294179385,300.842307,53.294181,11.1612,13486.4048237,2.9780859,2459422.313181,PC,2026-09-18 16:00:01,13634.047478428747,"depth 13486 ppm, duration 2.98 h, Tmag 11.16 → score 13634",202
TOI-3569.01,436314778,307.013306,26.401654,11.0161,11760.0,3.424,2459823.59407,PC,2024-08-22 10:08:01,13628.6927181233,"depth 11760 ppm, duration 3.42 h, Tmag 11.02 → score 13629",203
TOI-1302.01,441797803,264.378942,73.261193,10.6724,9780.0,3.604,2459738.402777,PC,2022-10-05 10:10:01,13622.325267204165,"depth 9780 ppm, duration 3.60 h, Tmag 10.67 → score 13622",204
TOI-7703.01,88507544,47.77056,-29.758064,12.1451,24794.8199845,2.1712774,2460934.319372,PC,2026-03-06 12:03:41,13605.00217552356,"depth 24795 ppm, duration 2.17 h, Tmag 12.15 → score 13605",205
TOI-6848.01,230982415,24.418283,-54.80939,13.6193,45085.0,2.533,2460199.33583,PC,2024-08-22 10:08:01,13551.571751874826,"depth 45085 ppm, duration 2.53 h, Tmag 13.62 → score 13552",206
TOI-5375.01,71268730,113.784894,71.400673,12.456,31815.406006,1.7411525,2459580.736149,PC,2026-07-15 12:03:17,13547.39754165844,"depth 31815 ppm, duration 1.74 h, Tmag 12.46 → score 13547",207
TOI-2911.01,141141249,129.080557,-46.365534,13.381,49803.4082445,1.6631328,2459963.857775,PC,2024-09-08 10:08:02,13537.003108090732,"depth 49803 ppm, duration 1.66 h, Tmag 13.38 → score 13537",208
TOI-4739.01,281716779,102.5057,-5.202063,10.5293,9410.0,3.365,2459223.200936,APC,2024-12-17 12:02:54,13527.64375299531,"depth 9410 ppm, duration 3.37 h, Tmag 10.53 → score 13528",209
TOI-3908.01,165412561,206.782929,42.736035,11.4582,18506.4662144,2.0456598,2459637.989586,APC,2024-09-06 10:08:02,13523.845607827752,"depth 18506 ppm, duration 2.05 h, Tmag 11.46 → score 13524",210
TOI-7347.01,233747840,302.656872,53.950244,14.446,42343.0,6.109,2460525.83422,PC,2025-04-11 12:03:11,13507.242192743692,"depth 42343 ppm, duration 6.11 h, Tmag 14.45 → score 13507",211
TOI-4542.01,4464022,346.592747,-9.201478,12.2614,28729.1407932,1.7482041,2459453.208413,PC,2026-01-10 10:08:01,13407.21904565596,"depth 28729 ppm, duration 1.75 h, Tmag 12.26 → score 13407",212
TOI-6163.01,422457210,351.133548,4.604684,12.7912,26035.0,3.465,2459843.241782,PC,2025-01-15 12:03:15,13401.987282470574,"depth 26035 ppm, duration 3.46 h, Tmag 12.79 → score 13402",213
TOI-7848.01,193164274,259.729928,-38.030485,11.1016,12140.0761721,3.3614845,2460854.741483,PC,2026-09-01 12:03:47,13401.918365783184,"depth 12140 ppm, duration 3.36 h, Tmag 11.10 → score 13402",214
TOI-862.01,309254930,124.300024,-65.65708,8.9904,5092.4594143,2.7252649,2459062.548458,PC,2025-06-03 16:00:01,13382.952540613645,"depth 5092 ppm, duration 2.73 h, Tmag 8.99 → score 13383",215
TOI-5679.01,143257768,293.389753,-45.891635,11.2016,12560.0,3.415,2459058.716872,PC,2024-09-12 12:02:47,13346.426325049542,"depth 12560 ppm, duration 3.42 h, Tmag 11.20 → score 13346",216
TOI-3910.01,158617175,223.609501,59.101988,12.0581,22050.0,2.437,2459686.227148,PC,2024-08-22 10:08:01,13341.859362036887,"depth 22050 ppm, duration 2.44 h, Tmag 12.06 → score 13342",217
TOI-446.01,1449640,75.17158,-35.202674,11.921,16196.191206,3.917956,2458440.43161,APC,2021-12-07 16:02:02,13235.570706394452,"depth 16196 ppm, duration 3.92 h, Tmag 11.92 → score 13236",218
TOI-1176.01,230088370,247.35668,71.505873,10.1772,5924.8349672,5.8727493,2458695.361762,PC,2025-07-23 10:08:02,13232.959664396649,"depth 5925 ppm, duration 5.87 h, Tmag 10.18 → score 13233",219
TOI-1085.01,381979901,77.605399,-59.535664,11.6577,13620.0,4.341,2460041.175097,APC,2023-07-12 16:02:01,13226.106045122624,"depth 13620 ppm, duration 4.34 h, Tmag 11.66 → score 13226",220
TOI-2938.01,11417087,145.935851,-25.544412,11.4932,16530.0,2.504,2459272.923559,PC,2024-08-22 10:08:01,13150.734680203159,"depth 16530 ppm, duration 2.50 h, Tmag 11.49 → score 13151",221
TOI-2766.01,284288093,106.631185,-53.534681,11.7351,15010.0,3.779,2459301.36904,APC,2024-08-22 10:08:01,13123.483761331849,"depth 15010 ppm, duration 3.78 h, Tmag 11.74 → score 13123",222
TOI-4977.01,68081952,193.460711,-54.345963,12.5156,27310.0,2.321,2459355.338541,PC,2024-08-22 10:08:01,13062.890018365575,"depth 27310 ppm, duration 2.32 h, Tmag 12.52 → score 13063",223
TOI-1787.01,372730331,152.33046,39.162411,10.3774,9660.0,2.58,2459627.995561,PC,2022-03-24 16:02:01,13040.88242544615,"depth 9660 ppm, duration 2.58 h, Tmag 10.38 → score 13041",224
TOI-2729.01,39724477,90.095814,-3.757326,12.263,25420.0,2.108,2459211.895505,PC,2024-08-22 10:08:01,13016.99834068976,"depth 25420 ppm, duration 2.11 h, Tmag 12.26 → score 13017",225
TOI-812.01,363914762,89.235658,-49.006949,10.9582,7930.0,6.491,2459249.58779,PC,2024-09-07 10:08:02,12995.380256905273,"depth 7930 ppm, duration 6.49 h, Tmag 10.96 → score 12995",226
TOI-6356.01,9136777,67.605011,56.394465,11.8848,16559.0,3.493,2459930.555384,PC,2025-09-19 12:04:41,12991.921833845536,"depth 16559 ppm, duration 3.49 h, Tmag 11.88 → score 12992",227
TOI-6457.01,328502522,108.561708,33.070363,10.4475,5598.932235,8.1171335,2460280.041806,PC,2024-02-01 16:02:02,12980.952344357738,"depth 5599 ppm, duration 8.12 h, Tmag 10.45 → score 12981",228
TOI-5878.01,247172524,313.931272,29.818541,12.8056,27910.0,2.861,2459820.871737,PC,2026-07-09 12:04:23,12968.769320474612,"depth 27910 ppm, duration 2.86 h, Tmag 12.81 → score 12969",229
TOI-2491.01,80567842,87.283391,9.627515,11.0233,12984.5364661,2.5599954,2459205.124526,APC,2021-12-09 12:01:52,12968.389409936059,"depth 12985 ppm, duration 2.56 h, Tmag 11.02 → score 12968",230
TOI-1169.01,302518439,134.120039,72.533276,10.6405,11920.0,2.125,2460323.760513,PC,2024-05-17 10:08:01,12937.659667683052,"depth 11920 ppm, duration 2.12 h, Tmag 10.64 → score 12938",231
TOI-7035.01,366074071,356.781098,69.0485,10.2955,7013.0,4.43,2460448.966726,PC,2024-10-16 12:02:49,12882.664657013995,"depth 7013 ppm, duration 4.43 h, Tmag 10.30 → score 12883",232
TOI-6416.01,106626059,110.165271,-27.661236,13.097,29859.0,3.172,2459980.202369,PC,2024-08-22 10:08:01,12774.439331964562,"depth 29859 ppm, duration 3.17 h, Tmag 13.10 → score 12774",233
TOI-2425.01,248387177,19.130697,-0.290103,11.2415,11200.0,4.068,2459436.979806,PC,2024-11-18 10:08:02,12752.886508484791,"depth 11200 ppm, duration 4.07 h, Tmag 11.24 → score 12753",234
TOI-3915.01,81247877,205.488716,17.300066,12.3655,25690.0,2.175,2459688.491692,PC,2024-08-22 10:08:01,12746.581728026382,"depth 25690 ppm, duration 2.17 h, Tmag 12.37 → score 12747",235
TOI-472.01,52280468,99.86703,-33.540223,12.3123,42540.0,0.755,2459226.783631,APC,2022-07-11 16:02:02,12744.15254903682,"depth 42540 ppm, duration 0.76 h, Tmag 12.31 → score 12744",236
